'icao24','timestamp','acars','adsb','built','categoryDescription','country','engines','firstFlightDate','firstSeen','icaoAircraftClass','lineNumber','manufacturerIcao','manufacturerName','model','modes','nextReg','notes','operator','operatorCallsign','operatorIata','operatorIcao','owner','prevReg','regUntil','registered','registration','selCal','serialNumber','status','typecode','vdl'
c010b4,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Skyservice Business Aviation,'',,,C-FGIL,'','5833','',CL65,0
c0131b,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Jetport Inc,'',,,C-FHGC,'','5453','',CL64,0
c01dc2,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','','','','','',Jetport Inc,'',,,C-FLGZ,'','9726','',GL6T,0
c0224d,'2017-03-04 15:52:34',0,0,,'',Canada,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FMZS,'','9756','',GLEX,0
c0237a,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FNLH,'','9763','',GL6T,0
c024b5,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FNXK,'','9766','',GL6T,0
c025bc,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FOHN,'','9771','',GL6T,0
c02911,'2017-09-15 00:10:03',0,0,,'',Canada,'',,,'','','',Bombardier,Challenger 850,0,'','','','','','',Regional 1 Airlines,'',,,C-FPOI,'','8047','',CL85,0
c02d32,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FRCZ,'','9778','',GL6T,0
c02f6e,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FRYZ,'','9781','',GL6T,0
c031c4,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FSVZ,'','9783','',GL6T,0
c03221,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FSZO,'','9786','',GL5T,0
c034f1,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUBG,'','9789','',GL6T,0
c0350d,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Challenger 650,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUCI,'','6092','',CL65,0
c0351a,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Challenger 650,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUCV,'','6105','',CL65,0
c03548,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUEP,'','9797','',GL6T,0
c03553,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUFA,'','9791','',GL6T,0
c03562,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUFP,'','9798','',GL5T,0
c03565,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUFS,'','9795','',GL6T,0
c03566,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUFT,'','9792','',GL6T,0
c0357c,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUGP,'','9799','',GL6T,0
c03582,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUGV,'','9796','',GL6T,0
c0358c,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,'','','',Bombardier,Global 6000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FUHF,'','9793','',GL6T,0
c035f2,'2017-09-15 00:10:07',0,0,,'',Canada,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Bombardier,BOMBARDIER,'',BFO,Bombardier Inc,'',,,C-FULD,'','9790','',GL5T,0
